pmid,title,year,abstract
19963522,Transfer function analysis of baroreflex function in a rabbit model of endotoxic shock.,2009,"Sepsis is characterized by profound cardiovascular abnormalities which may result from the derangements in the arterial baroreflex system and other autonomic regulatory functions. In this study, a mechanically ventilated and anesthetized rabbit model of endotoxic shock was utilized to mimic the behaviors of the cardiovascular system in a sepsis patient. 13 adult New Zealand white rabbits were studied, with 8 of them injected with endotoxin and the remaining given saline solution as sham fluid. Measurements of heart period (RRi) and systolic blood pressure (SBP) were obtained pre-and post-intervention after a 90 minute period, which allowed spectral and cross-spectral analysis of heart rate and blood pressure variabilities to be performed. A significant increase of blood lactate level (p < 0.01) in post-intervention stage signified the onset of distributive shock. Based on this model, the novel findings were that in the low frequency (LF) and mid frequency (MF) bands, there was a decrease in coherence (p < 0.01 and p < 0.05 respectively) and loss of phase delay (p < 0.05) between SBP and RRi, along with a depression in transfer function gain in the LF band (p < 0.05), which might indicate an impairment of baroreflex control of heart rate following the administration of endotoxin. None of the above variables changed significantly in the control group. Moreover, endotoxin also led to a decrease in RRi variability in the ventilatory frequency (VF) band, suggesting a suppression of cardiac vagal modulation. These results highlight the potential value of frequency spectrum analysis combined with transfer function analysis of cardiovascular variability in the assessment of autonomic and baroreflex-related changes associated with endotoxic shock."
15605181,"Neonatal candidiasis: analysis of epidemiology, drug susceptibility, and molecular typing of causative isolates.",2004,"A prospective observational study of invasive candidiasis was conducted in the neonatal intensive care unit of Aristotle University in Hippokration Hospital between 1994 and 2000. During this period, 59 neonates developed invasive candidiasis (58 cases of candidemia and 1 case of peritonitis), resulting in an overall incidence of 1.28% that showed a decreasing trend over the study period. Eleven (18.6%) cases developed within the first week of life and the others within a mean (+/-SEM) of 13.4+/-1.7 days after birth. The three most frequent causative species were Candida albicans (65.5%), Candida parapsilosis (15.5%), and Candida tropicalis (7%). C. albicans was the predominant species between 1994 and 1998, whereas, non-albicans Candida spp., particularly C. parapsilosis, were the most frequent species during the period 1999-2000 (P<0.001). While the overall mortality due to candidemia was 29% (17 of 59 cases), mortality associated with C. albicans and C. parapsilosis was 39.5% and 11.1%, respectively (P=0.032), and that observed in the 1999-2000 period was 0% (P=0.011). Virtually all isolates were susceptible to amphotericin B, flucytosine, fluconazole, and itraconazole, and no increases in minimal inhibitory concentrations were observed during these years. With the exception of a limited cluster of cases due to genotypically identical isolates, no clonal relation of C. albicans isolates was found. Moreover, no clonal persistence of C. albicans and no decrease in antifungal drug susceptibility occurred over the 6-year study period. Non-albicans Candida spp., mostly C. parapsilosis, have emerged as important pathogens in neonatal intensive care units, with infected patients having better outcomes as compared to patients infected with C. albicans."
31990465,The potential utility of real-time PCR of the 16S-rRNA gene in the diagnosis of neonatal sepsis.,2019,"Istanbullu K, Koksal N, Cetinkaya M, Ozkan H, Yakut T, Karkucak M, Dogan H. The potential utility of real-time PCR of the 16S-rRNA gene in the diagnosis of neonatal sepsis. Turk J Pediatr 2019; 61: 493-499. The purpose of this study was to evaluate the efficacy of real-time polymerase chain reaction (PCR) of the 16S rRNA gene in diagnosis of neonatal sepsis and compare it with conventional blood culture. A total of 150 infants were enrolled in this prospective study. The infants were classified into two groups: sepsis group (n=100) and control group (n=50). Blood samples for complete blood count, C-reactive protein, procalcitonin, serum-amyloid A, blood culture and PCR were obtained before initiating antibiotic treatment. Eight specific probes were used to perform PCR analysis for detection of 8 different microorganisms. The positivity rates of blood culture and PCR were found as 11% and 3%, respectively. The diagnosis of neonatal sepsis by PCR revealed a 16.6 % sensitivity, 97.8 % specificity, 33.3% positive predictive value and 94.8% negative predictive value compared with the blood culture. This study showed a low sensitivity of PCR of the 16S rRNA gene in the diagnosis of neonatal sepsis. This may be associated with the identification of rare microorganisms in the blood culture that were not included to PCR analysis. Implementation of all suspectible microorganisms into PCR assay may increase the sensitivity of 16S rRNA gene PCR in diagnosis of neonatal sepsis."
31870831,Efficacy of vitamin C in patients with sepsis: An updated meta-analysis.,2020,"Previous studies have suggested the beneficial effects of vitamin C in patients with sepsis. However, the results could not be reproduced in the subsequent studies. This meta-analysis aimed to reevaluate the value of vitamin C treatment in patients with sepsis. Electronic databases were searched from inception to August 2019 for the studies comparing the effect of vitamin C versus non-vitamin C infusion in patients with sepsis. Data from 10 studies (4 randomized controlled trials [RCTs] and 6 retrospective studies) involving 1671 patients (495 in the vitamin C treatment group and 1176 in the control group) were included. The use of vitamin C did not reduce the risk of 28-day (OR = 0.84, P = 0.611, I(2) = 56.3%), intensive care unit (ICU; OR = 0.79, P = 0.319, I(2) = 46.2%), or in-hospital mortality (OR = 0.76, P = 0.251, I(2) = 51.0%). No difference in the duration of vasopressor usage and the length of ICU or hospital stay was present. The subgroup analysis for two RCTs suggested that vitamin C treatment showed reduced 28-day mortality (OR = 0.22, P = 0.014, I(2) = 35.7%), whereas this beneficial effect did not occur in subgroup analysis for three retrospective studies (OR = 1.11, P = 0.527, I(2) = 0%). Retrospective meta-analysis could not reveal the beneficial effect of vitamin C on patients with sepsis. Therefore, in order to clarify the role of vitamin C in sepsis the high-quality RCTs will be required in the future study."
25550206,"Human experimental endotoxemia in modeling the pathophysiology, genomics, and therapeutics of innate immunity in complex cardiometabolic diseases.",2015,"Inflammation is a fundamental feature of several complex cardiometabolic diseases. Indeed, obesity, insulin resistance, metabolic dyslipidemia, and atherosclerosis are all closely linked inflammatory states. Increasing evidence suggests that the infectious, biome-related, or endogenous activation of the innate immune system may contribute to the development of metabolic syndrome and cardiovascular disease. Here, we describe the human experimental endotoxemia model for the specific study of innate immunity in understanding further the pathogenesis of cardiometabolic disease. In a controlled, experimental setting, administration of an intravenous bolus of purified Escherichia coli endotoxin activates innate immunity in healthy human volunteers. During endotoxemia, changes emerge in glucose metabolism, lipoprotein composition, and lipoprotein functions that closely resemble those observed chronically in inflammatory cardiovascular disease risk states. In this review, we describe the transient systemic inflammation and specific metabolic consequences that develop during human endotoxemia. Such a model provides a controlled induction of systemic inflammation, eliminates confounding, undermines reverse causation, and possesses unique potential as a starting point for genomic screening and testing of novel therapeutics for treatment of the inflammatory underpinning of cardiometabolic disease."
19953222,Combination antibiotic therapy with macrolides improves survival in intubated patients with community-acquired pneumonia.,2010,"OBJECTIVE: To assess the effect on survival of macrolides or fluoroquinolones in intubated patients admitted to the intensive care unit (ICU) with severe community-acquired pneumonia (severe CAP). METHODS: Prospective, observational cohort, multicenter study conducted in 27 ICUs of 9 European countries. Two hundred eighteen consecutive patients requiring invasive mechanical ventilation for an admission diagnosis of CAP were recruited. RESULTS: Severe sepsis and septic shock were present in 165 (75.7%) patients. Microbiological documentation was obtained in 102 (46.8%) patients. ICU mortality was 37.6% (n = 82). Non-survivors were older (58.6 +/- 16.1 vs. 63.4 +/- 16.7 years, P < 0.05) and presented a higher score on the simplified Acute Physiology Score II at admission (45.6 +/- 15.4 vs. 50.8 +/- 17.5, P < 0.05). Monotherapy was given in 43 (19.7%) and combination therapy in 175 (80.3%) patients. Empirical antibiotic therapy was in accordance with the 2007 Infectious Diseases Society of America (IDSA)/American Thoracic Society (ATS) guidelines in 100 (45.9%) patients (macrolides in 46 patients and fluoroquinolones in 54). In this cohort, a Cox regression analysis adjusted by severity identified that macrolide use was associated with lower ICU mortality (hazard ratio, HR 0.48, confidence intervals, 95% CI 0.23-0.97, P = 0.04) when compared to the use of fluoroquinolones. When more severe patients presenting severe sepsis and septic shock were analyzed (n = 92), similar results were obtained (HR 0.44, 95% CI 0.20-0.95, P = 0.03). CONCLUSIONS: Patients with severe community-acquired pneumonia had a low adherence with the 2007 IDSA/ATS guidelines. Combination therapy with macrolides should be preferred in intubated patients with severe CAP."
25631968,Clinical features of catheter-related candidemia at disease onset.,2014,"INTRODUCTION: Early detection of catheter-related candidemia is necessary to ensure that patients receive prompt and appropriate treatment. The aim of the present case-control study is to investigate the clinical features of catheter-related candidemia at disease onset, so as to determine the clinical indications for empiric antifungal therapy. METHODS: All 41 cases of catheter-related candidemia from September 2009 to August 2011 at a teaching hospital were included in the present study. To determine the characteristics that were risk factors for developing catheter-related candidemia, we compared all cases of catheter-related candidemia with all 107 cases of catheter-related blood stream infection (CRBSI) caused by non-Candida spp. RESULTS: In comparison with CRBSI due to non-Candida spp., the duration of catheter use was significantly longer in cases of catheter-related candidemia (13.9 +/- 9.0 days vs. 23.2 +/- 25.2 days). There was also a significant difference in the frequency of pre-antibiotic treatment between catheter-related candidemia and CRBSI due to non-Candida spp. (97.6% [40/41 cases] vs. 44.9% [48/107 cases]). Patients with catheter-related candidemia also had significantly more severe clinical statuses (measured using the Sepsis-related Organ Failure Assessment score) than patients with CRBSI due to non-Candida spp. (7.63 +/- 3.65 vs. 5.92 +/- 2.81). CONCLUSION: When compared to patients with CRBSI caused by non-Candida spp., patients with catheter-related candidemia had significantly more severe clinical backgrounds, longer duration of catheter use and more frequent prior administration of antibiotic agents."
17039147,Pyogenic arthritis caused by capnocytophaga gingivalis in an immunocompetent three-year-old male.,2001,"Capnocytophaga gingivalis is most often isolated as normal oral flora or with periodontal disease. This organism is also associated with sepsis usually in immunocompromised hosts. We identified pyogenic arthritis caused by C. gingivalis in a 3-year-old immunocompetent male, whose clinical course closely resembled monoarticular onset pauciarticular juvenile rheumatoid arthritis. This is the first report of C. gingivalis septic arthritis in the world literature, but there are increasing reports of infections with this carbon dioxide-loving organism at other sites in non-immunocompromised individuals. The subacute presentation of the monoarthritis with this organism of low virulence led to a long delay in diagnosis and treatment. Any monoarthritis must continue to raise concern about infection."
31858497,Lung Contusion in Polytrauma: An Analysis of the TraumaRegister DGU.,2021,"BACKGROUND:  Thorax trauma frequently occurs in which injuries to the bony chest, lung contusions (LCs), and others are diagnosed. The significance of this violation is described very differently and is mostly based on monocentric data. METHODS:  A retrospective analysis of the TraumaRegister DGU((R)) (TR-DGU) dataset (Project 2014-062) was performed between 2009 and 2014 (injury severity score [ISS] >/= 16, primary admission to a trauma center, no isolated traumatic brain injury). Patients with LC (Abbreviated Injury Scale [AIS] 3 + 4) were compared with the control group, and an analysis of different age groups was performed. RESULTS:  A total of 49,567 patients were included, thereunder 14,521 (29.3%) without relevant thoracic trauma (TT); 95.9% blunt traumas. 18,892 patients (38.1%) had LC and 14,008 (28.3%) had severe LC with AIS 3 + 4; thereunder 72.7% males. For severe LC, the average age was the lowest (44.7 +/- 19.7 years) and ISS the highest (30.4 +/- 12.1 points).Intubation, intensive care, (multi-) organ failure, sepsis, and extrathoracic injuries were most common in severe LC. Shock, chest tubes, further thoracic injuries, and patient death occurred most frequently in TT without LC.Younger patients showed a higher incidence of LC than the older ones; however, high patient age was a highly significant risk factor for the development of complications and poor outcome. CONCLUSION:  Since LC was present in almost 40% of the severely injured and was related to higher morbidity, LC should be detected and managed at the earliest possible time. Proper follow-ups employing chest X-rays and computed tomography (CT) scans are recommended."
41408335,Pulmonary tularemia with antineutrophil-cytoplasmic-antibody-negative pauci-immune crescentic glomerulonephritis causing acute kidney injury: a case report and review of the literature.,2025,"BACKGROUND: Tularemia is a zoonotic disease that is rarely diagnosed in Europe. Its clinical presentation is highly variable, requiring consideration of a broad differential diagnosis. METHODS: We present a case report of a pulmonary tularemia with antineutrophil-cytoplasmic-antibody-negative pauci-immune crescentic glomerulonephritis causing acute kidney injury, and a systematic review of the literature. CASE REPORT: We report the case of a 73-year-old white man who presented with pneumonia, sepsis and acute kidney injury due to a pauci-immune crescentic glomerulonephritis with negativity for antineutrophil cytoplasmic antibodies. Initial management with dialysis, empirical antibiotics, and immunosuppression was adjusted after identification of Francisella tularensis, and targeted antibiotic therapy was administered successfully. At 4 years of follow-up, no recurrence was observed. LITERATURE REVIEW: Our review of the literature identified only a few case reports of tularemia complicated by acute kidney injury. None documented biopsy-proven pauci-immune crescentic glomerulonephritis. CONCLUSION: Pulmonary tularemia complicated by acute kidney injury is an uncommon clinical constellation. Biopsy-proven pauci-immune crescentic glomerulonephritis with antineutrophil-cytoplasmic-antibody-negativity in this setting appears to be very rare. Careful differential diagnosis, early recognition of tularemia, and timely initiation of effective antibiotic therapy are critical to achieving favorable outcomes."
26281487,A Case of Emphysematous Pyelonephritis.,2014,"Emphysematous pyelonephritis is a rare but dangerous condition in patients with D.M. and urinary tract infection. We report a case of emphysematous pyelonephritis who presented to us with acute abdomen and sepsis. Her CT abdomen showed air in the collecting system of left kidney. She was managed with, I. V. fluids, antibiotics, insulin, and percutaneous nephrostomy. But she died on the 3rd day of hospitalisation due to Multiorgan failure with sepsis."
41469631,Plasma presepsin as a predictor of mortality in patients with UTI-related severe infection: a single-center retrospective study.,2025,"BACKGROUND: This study aimed to evaluate whether plasma presepsin levels are a more reliable predictor of mortality than traditional infection biomarkers in patients with urinary tract infection (UTI)-related severe infection. METHODS: This single-center retrospective study evaluated 69 patients with UTI-related severe infection admitted to the emergency department between May 2022 and August 2023. Data on vital signs, plasma presepsin levels, procalcitonin (PCT) levels, C-reactive protein (CRP) levels, white blood cell (WBC) count, and other laboratory values at admission were collected. The values of presepsin, PCT, CRP, and WBC count for predicting 28-day mortality were analyzed. Survivors and non-survivors were propensity score-matched in a 2:1 ratio based on age, sex, and estimated glomerular filtration rate. RESULTS: In the overall cohort, presepsin showed the highest area under the receiver operating characteristic curve (AUROC) of 0.716 for predicting 28-day mortality, surpassing that of PCT (0.641), CRP (0.488), and WBC count (0.433). Presepsin levels were independently associated with increased 28-day mortality risk (hazard ratio, 1.026; p = 0.008). In the matched cohort, presepsin levels showed the highest AUROC (0.660), followed by PCT (0.584), CRP (0.496), and WBC count (0.436). CONCLUSIONS: Presepsin levels were independently associated with increased 28-day mortality risk; this may be a valuable biomarker for identifying high-risk patients with UTI-related severe infection. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1186/s12894-025-01997-z."
25498081,"Kinetics of interleukin-6, procalcitonin, and C-reactive protein after pediatric liver transplantation.",2014,"In the early phase after pediatric liver transplantation (pLT) several concomitant factors may reduce the performance of established sepsis markers. To date, their clinical interpretation is hindered by a lack of information on their postoperative kinetics. To gather more information on the postoperative course and their changes in bacterial sepsis, we prospectively studied C-reactive protein (CRP), interleukin-6 (IL-6), and procalcitonin (PCT) on 9 perioperative days in 25 consecutive pLTs. After an initial postoperative peak, IL-6 and CRP levels significantly re-increased in patients with bacterial sepsis (P < .001). In contrast, PCT had very high postoperative levels; therefore severe infection was a comparatively inferior trigger for PCT elevation compared with the initial operation. The area under the receiver operating characteristic curve to diagnose postoperative sepsis for PCT was only 0.52, compared with 0.95 for IL-6 and 0.89 for CRP. None of the studied biomarkers were depressed by poor graft function. In conclusion, PCT performs poorly as a biomarker for sepsis in the early phase after pLT. With a rapid decline of initially elevated levels, IL-6 provides the best kinetics for detection of postoperative bacterial sepsis."
32166240,A 10-Year Longitudinal Analysis of Protocol-Based Sepsis Management in a Philippine Tertiary ICU.,2019,"OBJECTIVES: To compare the outcomes of sepsis management using protocol-based therapy versus non-protocolized care, assessed over 10 years. DESIGN: Retrospective cohort study, analyzed longitudinally with risk-adjusted control charts, referenced against hospital- and unit-level programs or interventions. SETTING: Private, tertiary teaching hospital ICU in the Philippines. PATIENTS: Nine-hundred fifty adult patients (19 yr old or older) diagnosed with severe sepsis or septic shock, using 2001 consensus definitions, admitted to the ICU from September 2007 to August 2017. INTERVENTIONS: Three iterations of a standard clinical pathway (including early antibiotics, prescribed fluid resuscitation, and hemodynamic management) versus concurrent non-protocolized care. MEASUREMENTS AND MAIN RESULTS: Seven-hundred sixty patients were in the protocol-based care group versus 190 in the non-protocolized care group. Protocol-based management was associated with lower hospital mortality (28.4% vs 44.7%; p = 0.00) and ICU mortality (24.2% vs 31.6%; p = 0.038). There were no differences in ICU or hospital length-of-stay, mechanical ventilator days, or vasoactive days. Risk-Adjusted Cumulative Sum and Risk-Adjusted Exponentially Weighted Moving Average control charts showed that a survival advantage was achieved after 1 year and was sustained over the duration of the study. CONCLUSIONS: Protocol-based management was associated with sustained improvements in the survival of sepsis patients over 10 years in this hospital setting, after a run-in period of 1 year. Hospital- and unit-level interventions may have measurable impacts on the efficacy of sepsis clinical pathways."
16201706,"Anthrax: pathological aspects in autopsy cases in Shiraz, Islamic Republic of Iran, 1960-2001.",2004,"Anthrax, like tuberculosis, shows a new epidemic spread in industrialized countries, revealing some ambiguous aspects to the disease and providing new challenges to medicine. Shiraz University of Medical Sciences has records of 7130 autopsies performed in the past 40 years, 33 of which are anthrax cases. We reviewed all the pathology slides of these cases and classified the organs involved in a search for unrecognized microscopic findings. The most common cause of death was sepsis, caused by organ involvement and direct cytotoxicity of Bacillus anthracis, in addition to its exotoxin production. Novel findings included hyaline membrane formation in respiratory system cases that is similar to acute (adult) respiratory distress syndrome and evidence of primary gastrointestinal involvement, showing the ability of the organism to pass the gastric barrier."
25643609,MIF and CD74 - suitability as clinical biomarkers.,2014,"Macrophage migration inhibitory factor (MIF) is a pleiotropic immunoregulatory cytokine whose effects on arresting 'random' immune cell movement was already recognized decades ago. MIF is quasi-constitutively expressed by a variety of different cells and tissues, including immune cells such as T-cells and monocytes/macrophages, but also nonimmune cells like certain endocrine cells and cells lining interior body cavities or contacting the exterior environment, such as endothelial cells (ECs), or epithelial cells in kidney, gut and skin. Contrary to its historic name, MIF has a direct chemokine-like function and promotes 'directed' cell migration (i.e. chemotaxis) and plays a prominent role in inflammatory and atherogenic leukocyte recruitment. At the molecular level, these activities are based on a non-cognate interaction between MIF and the CXC chemokine receptors CXCR2 and CXCR4. Importantly, MIF also interacts with surface CD74, a type II transmembrane protein, inducing its phosphorylation and the recruitment of CD44, leading ultimately to ERK1/2 phosphorylation. Multiple studies have pointed to the utility of MIF as a biomarker for different diseases that have an inflammatory component; these include systemic infections and sepsis, cancer, autoimmune diseases as well as different metabolic disorders. In this Review, we highlight the suitability of MIF and CD74 as biomarkers for different disease applications."
32025431,Effect of Beta-blockers on Tachycardia in Patients with Pulmonary Embolism.,2019,"Hypothesis Beta-blockers (BBs) lower the heart rate, which may mask the diagnosis of pulmonary embolism (PE) since one of the main clinical diagnoses of PE is tachycardia. The endpoint of our retrospective study is to determine if the pre-existing use of (BB) significantly affects the utility of these scoring criteria in diagnosing PE. Introduction Diagnosing PE is a challenge because of the non-specificity of its symptoms and signs. The initial step is to assess the patient's likelihood of having a PE. This involves using a scoring system to stratify patients into different levels of risk of having PE (for example, as 'low,' 'moderate,' or 'high' risk). Some of the commonly used criteria are Wells' Score, Geneva Score, and Pulmonary Embolism Rule-out Criteria (PERC) Rule (Charlotte Rule). Methodology This retrospective study was conducted at St. Francis Medical Center. Subjects were taken from a patient population with a new diagnosis of PE (between 2010 and 2017) on the basis of computed tomography angiography (CTA) of the chest. Patients with sepsis or septic shock, heart block, atrioventricular (AV) nodal ablation, pacemaker placement, or taking more than one AV nodal blocker were excluded from the study. Subjects were categorized on the basis of beta-blocker consumption. Result Out of a total of 170 cases, 71 patients were taking beta-blockers and 99 patients were not taking beta-blockers. Among the participants taking BBs, 30.4% had a heart rate <60 and 55.8% had a heart rate between 60 and 100. Conclusion BBs significantly obviate tachycardia in patients with PE. It falsely decreases the Wells' Score and the Geneva Score and results in the inappropriate fulfilling of PERC criteria."
41444511,GPR43 deficiency aggravates sepsis by promoting gut microbiota-dependent barrier disruption and HIF-1alpha-ENO1 axis-mediated M1 polarization of macrophages.,2025,"BACKGROUND: GPR43, a receptor for short-chain fatty acids (SCFAs), is broadly expressed in intestinal epithelial and immune cells and is essential for preserving barrier integrity and immune homeostasis. Nevertheless, how GPR43 influences gut microbiota composition and intestinal barrier integrity while also regulating macrophage immunometabolism in the context of sepsis remains poorly understood. METHODS: A cecal ligation and puncture model was used to induce sepsis in mice. Survival, histopathology, and immune responses were compared between Gpr43(-/-) and wild-type mice; 16S ribosomal RNA (rRNA) sequencing and untargeted metabolomics were performed to evaluate gut microbiota composition and metabolic profiles. Antibiotic-mediated microbiota depletion and fecal microbiota transplantation were used to assess functional impacts. Bone marrow-derived macrophages were employed to investigate the effects of GPR43 deficiency on macrophage polarization. RNA sequencing, metabolic flux analysis, and Western blotting were conducted to explore the molecular mechanisms involved. Peripheral blood mononuclear cell samples from patients with sepsis were analyzed for clinical correlation. RESULTS: Gpr43(-/-) mice exhibited significantly reduced survival following CLP, along with impaired intestinal barrier function and elevated proinflammatory cytokine levels. Microbiota diversity and SCFA-producing bacteria were markedly decreased, accompanied by reduced SCFA levels in fecal metabolites. Fecal microbiota transplantation (FMT) partially restored gut function and survival in Gpr43(-/-) mice. GPR43-deficient macrophages displayed a strong M1-polarized phenotype with the upregulation of the glycolytic enzyme ENO1 and its upstream regulator HIF-1alpha. The inhibition of either ENO1 or HIF-1alpha reversed the proinflammatory phenotype. A clinical data analysis revealed that GPR43 expression was negatively correlated with IL-6, ENO1, and lactate levels. CONCLUSIONS: GPR43 exerts a dual protective role in sepsis by maintaining gut microbiota homeostasis and barrier integrity and by modulating macrophage metabolism and polarization via the HIF-1alpha-ENO1 axis. This study provides novel insights into the GPR43 in pathogenesis of sepsis and suggests potential therapeutic targets for intervention. GRAPHICAL ABSTRACT: [Image: see text] SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1186/s11658-025-00833-4."
31844532,Disseminated hematogenous tuberculosis in puerperium-case report.,2019,"Although tuberculosis (TB) is relatively common in pregnancy and puerperium, its disseminated form is a rare event, with potential lethal maternal and fetal outcomes. Due to the infrequency and lack of knowledge of most physicians about the various manifestations of the disease, the diagnosis is often overlooked, and treatment postponed, resulting in a high death rate. We report a fatal case of disseminated tuberculosis in the puerperium, with lung, brain, liver and uterine involvement. After, we briefly review the clinical manifestations of TB in the gestational period."
19944898,Lemierre syndrome: a pediatric case series and review of literature.,2010,"BACKGROUND: Lemierre syndrome is a rare disease of the head and neck often affecting adolescents and young adults. Classically, infection begins in the oropharynx with thrombosis of the tonsillar veins followed by involvement of the parapharyngeal space and the internal jugular vein. Septicemia and pulmonary lesions develop as infection spreads via septic emboli. Although a rare entity in modern times, Lemierre syndrome remains a disease of considerable morbidity and potential mortality. METHODS: This was a retrospective review of 3 cases and associated literature. RESULTS: A common 1- to 2-week history of fever, sore throat, neck pain, and fatigue was observed in all patients. Patient 1 developed right facial swelling, neck tenderness, trismus, and tonsillar exudate. Patient 2 displayed right tonsillar erythema and enlargement with right neck tenderness. Patient 3 revealed bilateral tonsillar enlargement with exudate and left neck tenderness. Subsequent studies included blood cultures and computed tomography, after which empiric antibiotic therapy was started. Patient 1 underwent drainage of a right peritonsillar abscess, right pressure equalization tube placement, and ligation of the right external jugular vein. He subsequently developed subdural empyemas, cavernous sinus thrombosis, and carotid artery narrowing and required 9 weeks of antibiotic therapy. Patients 2 and 3 developed pulmonary lesions and received 6 weeks of antibiotic therapy. Timing was crucial in all cases. CONCLUSIONS: Lemierre syndrome is a rare but severe opportunistic infection with poor prognostic outcomes if left untreated. Early diagnosis and treatment is essential. Aggressive antibiotic therapy coupled with surgical intervention, when necessary, provides excellent outcomes."
19938405,[Postnatal sepsis due to group A Streptococcus in a mother and her newborn].,2009,"Nowadays, postnatal sepsis caused by group A Streptococcus (Str. pyogenes) is a rare condition. However, the mortality due to this uncommon disease is still high, and it has been described in the literature more frequently in the last few years. The authors present the case of a female newborn who died 15 hours after spontaneous delivery in the 40th week of gestation. Autopsy revealed a lung edema and solid lung parenchyma with normal findings of the other organs on macroscopic examination. Additional bacteriological testing detected Streptococcus pyogenes in the child. Aspiration pneumonia and signs of sepsis were discovered in the histological examination. Three days postpartum, the mother was hospitalized with Streptococcus pyogenes sepsis. Streptococcus pyogenes colonization of the mother's vaginal flora was assumed to be the origin of the infection. The problem in this case was the macromorphological diagnosis of sepsis and pneumonia in the newborn. The importance of microbiological analysis as a matter of routine is emphasized."
18333070,Necrotizing pancreatitis: a surgical approach independent of documented infection.,2004,"BACKGROUND: Strategies for the management of patients with necrotizing pancreatitis remain controversial. While consensus opinion supports operative necrosectomy for the treatment of infected pancreatic necrosis, the timing for surgical intervention is not completely resolved. Further, the indication for the surgical management of sterile pancreatic necrosis is also subject to debate. METHODS: The objective of this study was to evaluate outcome measures for the surgical management of necrotizing pancreatitis, independent of documented infection. A retrospective review was undertaken between 1994 and 2002 at a single county hospital. RESULTS: Twenty-one patients with CT-documented necrotizing pancreatitis underwent operative pancreatic necrosectomy with laparostomy within 21 days of initial diagnosis and had an average of three reoperations. Average length of stay (LOS) in the ICU was 36 days and in the hospital 67 days. Ten patients had documented infected necrosis based on initial intra-operative cultures, while I I had sterile necrosis. Overall, 95% (20/21) of the patients had a complication, with an average of three complications per patient. Common complications included ARDS (71%), sepsis (33%), renal failure (24%), and pneumonia (24%). The overall mortality rate was 14% (3/21), with a mean follow-up of 469 days. DISCUSSION: The surgical management of acute necrotizing pancreatitis, independent of documented infection, can be undertaken within 3 weeks of diagnosis with an acceptable morbidity and a low mortality rate. Creation of a laparostomy to enable ready, atraumatic debridement of the retroperitoneum is a safe alternative to standard repeat laparotomies and thus represents a useful adjunct to the surgical management of necrotizing pancreatitis."
26407441,Persistent and Prolonged Parvovirus B19 Viremia in a Pediatric Patient With Acute Lymphoblastic Leukemia.,2015,"Parvovirus B19 is a small single-stranded DNA virus of the Parvoviridae family. Depending on host factors, it may produce a wide array of clinical disease states. Disease severity can range from self-limited to severe, requiring significant supportive care. Immunocompromised patients are generally affected more severely but rarely develop prolonged and persistent infections. Here, we describe a patient who was diagnosed with parvovirus during maintenance therapy for acute lymphoblastic leukemia and required therapy with intravenous immunoglobulin; the patient remained parvovirus positive according to a polymerase chain reaction testing but had no clinical symptoms for 27 months off chemotherapy."
31861867,"Atypical, Yet Not Infrequent, Infections with Neisseria Species.",2019,"Neisseria species are extremely well-adapted to their mammalian hosts and they display unique phenotypes that account for their ability to thrive within niche-specific conditions. The closely related species N. gonorrhoeae and N. meningitidis are the only two species of the genus recognized as strict human pathogens, causing the sexually transmitted disease gonorrhea and meningitis and sepsis, respectively. Gonococci colonize the mucosal epithelium of the male urethra and female endo/ectocervix, whereas meningococci colonize the mucosal epithelium of the human nasopharynx. The pathophysiological host responses to gonococcal and meningococcal infection are distinct. However, medical evidence dating back to the early 1900s demonstrates that these two species can cross-colonize anatomical niches, with patients often presenting with clinically-indistinguishable infections. The remaining Neisseria species are not commonly associated with disease and are considered as commensals within the normal microbiota of the human and animal nasopharynx. Nonetheless, clinical case reports suggest that they can behave as opportunistic pathogens. In this review, we describe the diversity of the genus Neisseria in the clinical context and raise the attention of microbiologists and clinicians for more cautious approaches in the diagnosis and treatment of the many pathologies these species may cause."
25522182,Diagnostic utility of biomarkers for neonatal sepsis--a systematic review.,2015,"Neonatal sepsis is a major cause of morbidity and mortality. Early diagnosis and treatment of the neonate with suspected sepsis are essential to prevent life-threatening complications. Diagnosis of neonatal sepsis is a challenge due to non-specific clinical signs and the fact that infection markers are difficult to interpret in the first and critical phase of neonatal sepsis. The objective of the present study was to systematically evaluate existing evidence of the diagnostic utility of biomarkers for prediction of sepsis in neonates. We conducted a systematic literature search performed in PubMed and Embase. The study population was neonates with gestation age > 24 weeks in their first 28 days of life with suspected sepsis. The included manuscripts were rated due to criteria from a modified rating scale developed by Douglas Altman. Of 292 potentially relevant manuscripts, 77 fulfilled the inclusion and exclusion criteria; 16 (21%) were rated as high-quality studies. C-reactive protein (CRP) was the most extensively studied biomarker evaluated. The high-quality studies indicated that the acute phase protein serum amyloid A had high sensitivity, both at onset of symptoms and 2 days after. The studies evaluating serum amyloid A presented a variable positive predictive value (PPV, 0.67 and 0.92) with a high negative predictive value (NPV, 0.97 and 1.00). The existing evidence of the diagnostic value of serum amyloid A for neonatal sepsis showed promising results, and should be further investigated in clinical settings."
